COD_POZZO;DATA_ORA;LIVELLO;PORTATA
RN0600;22/07/2019 00:00:00;-7.087;0
RN0600;23/07/2019 00:00:00;-7.014;0
RN0600;24/07/2019 00:00:00;-6.981;0
RN0600;25/07/2019 00:00:00;-7.035;0
RN0600;26/07/2019 00:00:00;-7.109;0
RN0600;27/07/2019 00:00:00;-7.08;0
RN0600;28/07/2019 00:00:00;-6.967;0
RN0600;29/07/2019 00:00:00;-7.019;0
RN0600;30/07/2019 00:00:00;-7.18;0
RN0600;31/07/2019 00:00:00;-7.214;0
RN0600;01/08/2019 00:00:00;-7.235;0
RN0600;02/08/2019 00:00:00;-7.169;0
RN0600;03/08/2019 00:00:00;-7.165;0
RN0600;04/08/2019 00:00:00;-7.242;0
RN0600;05/08/2019 00:00:00;-7.261;0
RN0600;06/08/2019 00:00:00;-7.177;0
RN0600;07/08/2019 00:00:00;-7.027;0
RN0600;08/08/2019 00:00:00;-6.956;0
RN0600;09/08/2019 00:00:00;-6.953;0
RN0600;10/08/2019 00:00:00;-7.042;0
RN0600;11/08/2019 00:00:00;-7.13;0
RN0600;12/08/2019 00:00:00;-7.001;0
RN0600;13/08/2019 00:00:00;-6.907;0
RN0600;14/08/2019 00:00:00;-6.907;0
RN0600;15/08/2019 00:00:00;-6.881;0
RN0600;16/08/2019 00:00:00;-6.883;0
RN0600;17/08/2019 00:00:00;-6.874;0
RN0600;18/08/2019 00:00:00;-6.857;0
RN0600;19/08/2019 00:00:00;-6.859;0
RN0600;20/08/2019 00:00:00;-6.876;0
RN0600;21/08/2019 00:00:00;-6.88;0
RN0600;22/08/2019 00:00:00;-7.043;0
RN0600;23/08/2019 00:00:00;-7.135;0
RN0600;24/08/2019 00:00:00;-7.301;0
RN0600;25/08/2019 00:00:00;-7.431;0
RN0600;26/08/2019 00:00:00;-7.516;0
RN0600;27/08/2019 00:00:00;-7.546;0
RN0600;28/08/2019 00:00:00;-7.67;0
RN0600;29/08/2019 00:00:00;-7.682;0
RN0600;30/08/2019 00:00:00;-7.711;0
RN0600;26/02/2020 00:00:00;-1.227;0
RN0600;27/02/2020 00:00:00;-1.225;0
RN0600;28/02/2020 00:00:00;-1.225;0
RN0600;29/02/2020 00:00:00;-1.255;0
RN0600;01/03/2020 00:00:00;-1.209;0
RN0600;02/03/2020 00:00:00;-1.161;0
RN0600;03/03/2020 00:00:00;-1.124;0
RN0600;04/03/2020 00:00:00;-1.139;0
RN0600;05/03/2020 00:00:00;-1.157;0
RN0600;06/03/2020 00:00:00;-1.099;0
